handle,Vendor,title,Body (HTML),Type,Product Category,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option4 Value,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,status
elegant-radiant-cut-sona-simulated-diamond-engagement-ring-in-sterling-silver,1677908106396,Elegant 2.0Ct Radiant Cut Simulated Diamond Promise Ring,"<table style=""height: 264px;"" width=""537"">
<tbody>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;""><strong>Gem Information:</strong></td>
<td style=""width: 264px; height: 22px;"">&nbsp;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Gem Type:</td>
<td style=""width: 264px; height: 22px;"">Sona Simulated Diamond;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Weight:</td>
<td style=""width: 264px; height: 22px;"">2.0 Carat;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Shape:</td>
<td style=""width: 264px; height: 22px;"">Radiant Cut;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Size:</td>
<td style=""width: 264px; height: 22px;"">6*8 mm;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Color:</td>
<td style=""width: 264px; height: 22px;"">White Stone;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;""><strong>Ring Set Information:</strong></td>
<td style=""width: 264px; height: 22px;"">&nbsp;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Metal:</td>
<td style=""width: 264px; height: 22px;"">925 Sterling Silver;</td>
</tr>
<tr style=""height: 44px;"">
<td style=""width: 256px; height: 44px;"">Plating Color:</td>
<td style=""width: 264px; height: 44px;"">
<p>18K White Gold/ 18K Yelow Gold/ 18K Rose Gold;</p>
</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Rhodium:</td>
<td style=""width: 264px; height: 22px;"">Yes;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Nickel Free:</td>
<td style=""width: 264px; height: 22px;"">Yes;</td>
</tr>
</tbody>
</table>
<p>Design Inspiration：Take her feel special with this Elegant Sterling Silver Radiant Cut Simulated Diamond Engagement Ring. Made from 925 silver, the ring features stunning simulated diamonds that will sparkle on her finger. Surprise her with this beautiful piece of jewelry and make her say yes!</p>",jewellery,Apparel & Accessories > Jewelry > Rings,TRUE,,yellow gold,,6.5,,,0,shopify,35103,deny,manual,9900,9900,TRUE,TRUE,,https://img-va.myshopline.com/image/store/1677908106396/1-100.jpeg?w=800&h=800,1,Elegant 2.0Ct Radiant Cut Simulated Diamond Promise Ring,active
elegant-radiant-cut-sona-simulated-diamond-engagement-ring-in-sterling-silver,1677908106396,Elegant 2.0Ct Radiant Cut Simulated Diamond Promise Ring,"<table style=""height: 264px;"" width=""537"">
<tbody>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;""><strong>Gem Information:</strong></td>
<td style=""width: 264px; height: 22px;"">&nbsp;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Gem Type:</td>
<td style=""width: 264px; height: 22px;"">Sona Simulated Diamond;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Weight:</td>
<td style=""width: 264px; height: 22px;"">2.0 Carat;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Shape:</td>
<td style=""width: 264px; height: 22px;"">Radiant Cut;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Size:</td>
<td style=""width: 264px; height: 22px;"">6*8 mm;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Color:</td>
<td style=""width: 264px; height: 22px;"">White Stone;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;""><strong>Ring Set Information:</strong></td>
<td style=""width: 264px; height: 22px;"">&nbsp;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Metal:</td>
<td style=""width: 264px; height: 22px;"">925 Sterling Silver;</td>
</tr>
<tr style=""height: 44px;"">
<td style=""width: 256px; height: 44px;"">Plating Color:</td>
<td style=""width: 264px; height: 44px;"">
<p>18K White Gold/ 18K Yelow Gold/ 18K Rose Gold;</p>
</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Rhodium:</td>
<td style=""width: 264px; height: 22px;"">Yes;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Nickel Free:</td>
<td style=""width: 264px; height: 22px;"">Yes;</td>
</tr>
</tbody>
</table>
<p>Design Inspiration：Take her feel special with this Elegant Sterling Silver Radiant Cut Simulated Diamond Engagement Ring. Made from 925 silver, the ring features stunning simulated diamonds that will sparkle on her finger. Surprise her with this beautiful piece of jewelry and make her say yes!</p>",jewellery,Apparel & Accessories > Jewelry > Rings,TRUE,,rose gold,,6.5,,,0,shopify,35103,deny,manual,9900,9900,TRUE,TRUE,,https://img-va.myshopline.com/image/store/1677908106396/1-100.jpeg?w=800&h=800,1,Elegant 2.0Ct Radiant Cut Simulated Diamond Promise Ring,active
elegant-radiant-cut-sona-simulated-diamond-engagement-ring-in-sterling-silver,1677908106396,Elegant 2.0Ct Radiant Cut Simulated Diamond Promise Ring,"<table style=""height: 264px;"" width=""537"">
<tbody>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;""><strong>Gem Information:</strong></td>
<td style=""width: 264px; height: 22px;"">&nbsp;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Gem Type:</td>
<td style=""width: 264px; height: 22px;"">Sona Simulated Diamond;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Weight:</td>
<td style=""width: 264px; height: 22px;"">2.0 Carat;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Shape:</td>
<td style=""width: 264px; height: 22px;"">Radiant Cut;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Size:</td>
<td style=""width: 264px; height: 22px;"">6*8 mm;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Color:</td>
<td style=""width: 264px; height: 22px;"">White Stone;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;""><strong>Ring Set Information:</strong></td>
<td style=""width: 264px; height: 22px;"">&nbsp;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Metal:</td>
<td style=""width: 264px; height: 22px;"">925 Sterling Silver;</td>
</tr>
<tr style=""height: 44px;"">
<td style=""width: 256px; height: 44px;"">Plating Color:</td>
<td style=""width: 264px; height: 44px;"">
<p>18K White Gold/ 18K Yelow Gold/ 18K Rose Gold;</p>
</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Rhodium:</td>
<td style=""width: 264px; height: 22px;"">Yes;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Nickel Free:</td>
<td style=""width: 264px; height: 22px;"">Yes;</td>
</tr>
</tbody>
</table>
<p>Design Inspiration：Take her feel special with this Elegant Sterling Silver Radiant Cut Simulated Diamond Engagement Ring. Made from 925 silver, the ring features stunning simulated diamonds that will sparkle on her finger. Surprise her with this beautiful piece of jewelry and make her say yes!</p>",jewellery,Apparel & Accessories > Jewelry > Rings,TRUE,,white gold,,7,,,0,shopify,35103,deny,manual,9900,9900,TRUE,TRUE,,https://img-va.myshopline.com/image/store/1677908106396/1-100.jpeg?w=800&h=800,1,Elegant 2.0Ct Radiant Cut Simulated Diamond Promise Ring,active
elegant-radiant-cut-sona-simulated-diamond-engagement-ring-in-sterling-silver,1677908106396,Elegant 2.0Ct Radiant Cut Simulated Diamond Promise Ring,"<table style=""height: 264px;"" width=""537"">
<tbody>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;""><strong>Gem Information:</strong></td>
<td style=""width: 264px; height: 22px;"">&nbsp;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Gem Type:</td>
<td style=""width: 264px; height: 22px;"">Sona Simulated Diamond;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Weight:</td>
<td style=""width: 264px; height: 22px;"">2.0 Carat;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Shape:</td>
<td style=""width: 264px; height: 22px;"">Radiant Cut;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Size:</td>
<td style=""width: 264px; height: 22px;"">6*8 mm;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Color:</td>
<td style=""width: 264px; height: 22px;"">White Stone;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;""><strong>Ring Set Information:</strong></td>
<td style=""width: 264px; height: 22px;"">&nbsp;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Metal:</td>
<td style=""width: 264px; height: 22px;"">925 Sterling Silver;</td>
</tr>
<tr style=""height: 44px;"">
<td style=""width: 256px; height: 44px;"">Plating Color:</td>
<td style=""width: 264px; height: 44px;"">
<p>18K White Gold/ 18K Yelow Gold/ 18K Rose Gold;</p>
</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Rhodium:</td>
<td style=""width: 264px; height: 22px;"">Yes;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Nickel Free:</td>
<td style=""width: 264px; height: 22px;"">Yes;</td>
</tr>
</tbody>
</table>
<p>Design Inspiration：Take her feel special with this Elegant Sterling Silver Radiant Cut Simulated Diamond Engagement Ring. Made from 925 silver, the ring features stunning simulated diamonds that will sparkle on her finger. Surprise her with this beautiful piece of jewelry and make her say yes!</p>",jewellery,Apparel & Accessories > Jewelry > Rings,TRUE,,yellow gold,,7,,,0,shopify,35103,deny,manual,9900,9900,TRUE,TRUE,,https://img-va.myshopline.com/image/store/1677908106396/1-100.jpeg?w=800&h=800,1,Elegant 2.0Ct Radiant Cut Simulated Diamond Promise Ring,active
elegant-radiant-cut-sona-simulated-diamond-engagement-ring-in-sterling-silver,1677908106396,Elegant 2.0Ct Radiant Cut Simulated Diamond Promise Ring,"<table style=""height: 264px;"" width=""537"">
<tbody>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;""><strong>Gem Information:</strong></td>
<td style=""width: 264px; height: 22px;"">&nbsp;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Gem Type:</td>
<td style=""width: 264px; height: 22px;"">Sona Simulated Diamond;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Weight:</td>
<td style=""width: 264px; height: 22px;"">2.0 Carat;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Shape:</td>
<td style=""width: 264px; height: 22px;"">Radiant Cut;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Size:</td>
<td style=""width: 264px; height: 22px;"">6*8 mm;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Color:</td>
<td style=""width: 264px; height: 22px;"">White Stone;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;""><strong>Ring Set Information:</strong></td>
<td style=""width: 264px; height: 22px;"">&nbsp;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Metal:</td>
<td style=""width: 264px; height: 22px;"">925 Sterling Silver;</td>
</tr>
<tr style=""height: 44px;"">
<td style=""width: 256px; height: 44px;"">Plating Color:</td>
<td style=""width: 264px; height: 44px;"">
<p>18K White Gold/ 18K Yelow Gold/ 18K Rose Gold;</p>
</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Rhodium:</td>
<td style=""width: 264px; height: 22px;"">Yes;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Nickel Free:</td>
<td style=""width: 264px; height: 22px;"">Yes;</td>
</tr>
</tbody>
</table>
<p>Design Inspiration：Take her feel special with this Elegant Sterling Silver Radiant Cut Simulated Diamond Engagement Ring. Made from 925 silver, the ring features stunning simulated diamonds that will sparkle on her finger. Surprise her with this beautiful piece of jewelry and make her say yes!</p>",jewellery,Apparel & Accessories > Jewelry > Rings,TRUE,,rose gold,,7,,,0,shopify,35103,deny,manual,9900,9900,TRUE,TRUE,,https://img-va.myshopline.com/image/store/1677908106396/1-100.jpeg?w=800&h=800,1,Elegant 2.0Ct Radiant Cut Simulated Diamond Promise Ring,active
elegant-radiant-cut-sona-simulated-diamond-engagement-ring-in-sterling-silver,1677908106396,Elegant 2.0Ct Radiant Cut Simulated Diamond Promise Ring,"<table style=""height: 264px;"" width=""537"">
<tbody>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;""><strong>Gem Information:</strong></td>
<td style=""width: 264px; height: 22px;"">&nbsp;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Gem Type:</td>
<td style=""width: 264px; height: 22px;"">Sona Simulated Diamond;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Weight:</td>
<td style=""width: 264px; height: 22px;"">2.0 Carat;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Shape:</td>
<td style=""width: 264px; height: 22px;"">Radiant Cut;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Size:</td>
<td style=""width: 264px; height: 22px;"">6*8 mm;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Color:</td>
<td style=""width: 264px; height: 22px;"">White Stone;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;""><strong>Ring Set Information:</strong></td>
<td style=""width: 264px; height: 22px;"">&nbsp;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Metal:</td>
<td style=""width: 264px; height: 22px;"">925 Sterling Silver;</td>
</tr>
<tr style=""height: 44px;"">
<td style=""width: 256px; height: 44px;"">Plating Color:</td>
<td style=""width: 264px; height: 44px;"">
<p>18K White Gold/ 18K Yelow Gold/ 18K Rose Gold;</p>
</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Rhodium:</td>
<td style=""width: 264px; height: 22px;"">Yes;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Nickel Free:</td>
<td style=""width: 264px; height: 22px;"">Yes;</td>
</tr>
</tbody>
</table>
<p>Design Inspiration：Take her feel special with this Elegant Sterling Silver Radiant Cut Simulated Diamond Engagement Ring. Made from 925 silver, the ring features stunning simulated diamonds that will sparkle on her finger. Surprise her with this beautiful piece of jewelry and make her say yes!</p>",jewellery,Apparel & Accessories > Jewelry > Rings,TRUE,,white gold,,7.5,,,0,shopify,35103,deny,manual,9900,9900,TRUE,TRUE,,https://img-va.myshopline.com/image/store/1677908106396/1-100.jpeg?w=800&h=800,1,Elegant 2.0Ct Radiant Cut Simulated Diamond Promise Ring,active
elegant-radiant-cut-sona-simulated-diamond-engagement-ring-in-sterling-silver,1677908106396,Elegant 2.0Ct Radiant Cut Simulated Diamond Promise Ring,"<table style=""height: 264px;"" width=""537"">
<tbody>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;""><strong>Gem Information:</strong></td>
<td style=""width: 264px; height: 22px;"">&nbsp;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Gem Type:</td>
<td style=""width: 264px; height: 22px;"">Sona Simulated Diamond;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Weight:</td>
<td style=""width: 264px; height: 22px;"">2.0 Carat;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Shape:</td>
<td style=""width: 264px; height: 22px;"">Radiant Cut;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Size:</td>
<td style=""width: 264px; height: 22px;"">6*8 mm;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Color:</td>
<td style=""width: 264px; height: 22px;"">White Stone;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;""><strong>Ring Set Information:</strong></td>
<td style=""width: 264px; height: 22px;"">&nbsp;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Metal:</td>
<td style=""width: 264px; height: 22px;"">925 Sterling Silver;</td>
</tr>
<tr style=""height: 44px;"">
<td style=""width: 256px; height: 44px;"">Plating Color:</td>
<td style=""width: 264px; height: 44px;"">
<p>18K White Gold/ 18K Yelow Gold/ 18K Rose Gold;</p>
</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Rhodium:</td>
<td style=""width: 264px; height: 22px;"">Yes;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Nickel Free:</td>
<td style=""width: 264px; height: 22px;"">Yes;</td>
</tr>
</tbody>
</table>
<p>Design Inspiration：Take her feel special with this Elegant Sterling Silver Radiant Cut Simulated Diamond Engagement Ring. Made from 925 silver, the ring features stunning simulated diamonds that will sparkle on her finger. Surprise her with this beautiful piece of jewelry and make her say yes!</p>",jewellery,Apparel & Accessories > Jewelry > Rings,TRUE,,yellow gold,,7.5,,,0,shopify,35103,deny,manual,9900,9900,TRUE,TRUE,,https://img-va.myshopline.com/image/store/1677908106396/1-100.jpeg?w=800&h=800,1,Elegant 2.0Ct Radiant Cut Simulated Diamond Promise Ring,active
elegant-radiant-cut-sona-simulated-diamond-engagement-ring-in-sterling-silver,1677908106396,Elegant 2.0Ct Radiant Cut Simulated Diamond Promise Ring,"<table style=""height: 264px;"" width=""537"">
<tbody>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;""><strong>Gem Information:</strong></td>
<td style=""width: 264px; height: 22px;"">&nbsp;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Gem Type:</td>
<td style=""width: 264px; height: 22px;"">Sona Simulated Diamond;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Weight:</td>
<td style=""width: 264px; height: 22px;"">2.0 Carat;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Shape:</td>
<td style=""width: 264px; height: 22px;"">Radiant Cut;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Size:</td>
<td style=""width: 264px; height: 22px;"">6*8 mm;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Color:</td>
<td style=""width: 264px; height: 22px;"">White Stone;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;""><strong>Ring Set Information:</strong></td>
<td style=""width: 264px; height: 22px;"">&nbsp;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Metal:</td>
<td style=""width: 264px; height: 22px;"">925 Sterling Silver;</td>
</tr>
<tr style=""height: 44px;"">
<td style=""width: 256px; height: 44px;"">Plating Color:</td>
<td style=""width: 264px; height: 44px;"">
<p>18K White Gold/ 18K Yelow Gold/ 18K Rose Gold;</p>
</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Rhodium:</td>
<td style=""width: 264px; height: 22px;"">Yes;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Nickel Free:</td>
<td style=""width: 264px; height: 22px;"">Yes;</td>
</tr>
</tbody>
</table>
<p>Design Inspiration：Take her feel special with this Elegant Sterling Silver Radiant Cut Simulated Diamond Engagement Ring. Made from 925 silver, the ring features stunning simulated diamonds that will sparkle on her finger. Surprise her with this beautiful piece of jewelry and make her say yes!</p>",jewellery,Apparel & Accessories > Jewelry > Rings,TRUE,,rose gold,,7.5,,,0,shopify,35103,deny,manual,9900,9900,TRUE,TRUE,,https://img-va.myshopline.com/image/store/1677908106396/1-100.jpeg?w=800&h=800,1,Elegant 2.0Ct Radiant Cut Simulated Diamond Promise Ring,active
elegant-radiant-cut-sona-simulated-diamond-engagement-ring-in-sterling-silver,1677908106396,Elegant 2.0Ct Radiant Cut Simulated Diamond Promise Ring,"<table style=""height: 264px;"" width=""537"">
<tbody>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;""><strong>Gem Information:</strong></td>
<td style=""width: 264px; height: 22px;"">&nbsp;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Gem Type:</td>
<td style=""width: 264px; height: 22px;"">Sona Simulated Diamond;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Weight:</td>
<td style=""width: 264px; height: 22px;"">2.0 Carat;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Shape:</td>
<td style=""width: 264px; height: 22px;"">Radiant Cut;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Size:</td>
<td style=""width: 264px; height: 22px;"">6*8 mm;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Color:</td>
<td style=""width: 264px; height: 22px;"">White Stone;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;""><strong>Ring Set Information:</strong></td>
<td style=""width: 264px; height: 22px;"">&nbsp;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Metal:</td>
<td style=""width: 264px; height: 22px;"">925 Sterling Silver;</td>
</tr>
<tr style=""height: 44px;"">
<td style=""width: 256px; height: 44px;"">Plating Color:</td>
<td style=""width: 264px; height: 44px;"">
<p>18K White Gold/ 18K Yelow Gold/ 18K Rose Gold;</p>
</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Rhodium:</td>
<td style=""width: 264px; height: 22px;"">Yes;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Nickel Free:</td>
<td style=""width: 264px; height: 22px;"">Yes;</td>
</tr>
</tbody>
</table>
<p>Design Inspiration：Take her feel special with this Elegant Sterling Silver Radiant Cut Simulated Diamond Engagement Ring. Made from 925 silver, the ring features stunning simulated diamonds that will sparkle on her finger. Surprise her with this beautiful piece of jewelry and make her say yes!</p>",jewellery,Apparel & Accessories > Jewelry > Rings,TRUE,,white gold,,8,,,0,shopify,35103,deny,manual,9900,9900,TRUE,TRUE,,https://img-va.myshopline.com/image/store/1677908106396/1-100.jpeg?w=800&h=800,1,Elegant 2.0Ct Radiant Cut Simulated Diamond Promise Ring,active
elegant-radiant-cut-sona-simulated-diamond-engagement-ring-in-sterling-silver,1677908106396,Elegant 2.0Ct Radiant Cut Simulated Diamond Promise Ring,"<table style=""height: 264px;"" width=""537"">
<tbody>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;""><strong>Gem Information:</strong></td>
<td style=""width: 264px; height: 22px;"">&nbsp;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Gem Type:</td>
<td style=""width: 264px; height: 22px;"">Sona Simulated Diamond;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Weight:</td>
<td style=""width: 264px; height: 22px;"">2.0 Carat;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Shape:</td>
<td style=""width: 264px; height: 22px;"">Radiant Cut;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Size:</td>
<td style=""width: 264px; height: 22px;"">6*8 mm;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Center Stone Color:</td>
<td style=""width: 264px; height: 22px;"">White Stone;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;""><strong>Ring Set Information:</strong></td>
<td style=""width: 264px; height: 22px;"">&nbsp;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Metal:</td>
<td style=""width: 264px; height: 22px;"">925 Sterling Silver;</td>
</tr>
<tr style=""height: 44px;"">
<td style=""width: 256px; height: 44px;"">Plating Color:</td>
<td style=""width: 264px; height: 44px;"">
<p>18K White Gold/ 18K Yelow Gold/ 18K Rose Gold;</p>
</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Rhodium:</td>
<td style=""width: 264px; height: 22px;"">Yes;</td>
</tr>
<tr style=""height: 22px;"">
<td style=""width: 256px; height: 22px;"">Nickel Free:</td>
<td style=""width: 264px; height: 22px;"">Yes;</td>
</tr>
</tbody>
</table>
<p>Design Inspiration：Take her feel special with this Elegant Sterling Silver Radiant Cut Simulated Diamond Engagement Ring. Made from 925 silver, the ring features stunning simulated diamonds that will sparkle on her finger. Surprise her with this beautiful piece of jewelry and make her say yes!</p>",jewellery,Apparel & Accessories > Jewelry > Rings,TRUE,,yellow gold,,8,,,0,shopify,35103,deny,manual,9900,9900,TRUE,TRUE,,https://img-va.myshopline.com/image/store/1677908106396/1-100.jpeg?w=800&h=800,1,Elegant 2.0Ct Radiant Cut Simulated Diamond Promise Ring,active
